ColorMark;IndID;Escaped;OriginSite;CagingSite;OriginContam;SitesPair;CageID;CageSiteID;TransplantContam;Transplant;Injection;Treatment;WeightStart;SizeStart;Weight7D;Size7D;Weight9D;Size9D;WeightEnd;SizeEnd;DailyMassChange;Death;DeathDate;MarkDate;InjectionDate;EuthanasiaDate;DaysAlive;InjectionTime;Pcaud1D7;Pcaud2D7;Pcaud3D7;MeanPcaudD7;PcaudDate;PcaudTime;Pcaud1D9;Pcaud2D9;Pcaud3D9;MeanPcaudD9;IR;IRTime;GonadsWeight;Sex;LiverWeight;GSI;HSI;Lymphocytes;Monocytes;Neutrophils;mMH2O2;mMHCLO;MuscleCarbohydrate;MuscleProtein;MuscleLipid;AvailableEnerJ;CqActb;DeltaCtCat;DeltaCtCasp3;DeltaCtGpx;DeltaCtMtl;DeltaCtPcx;DeltaCtPygl;MuscleAl;MuscleCr;MuscleCo;MuscleNi;MuscleCu;MuscleZn;MuscleAs;MuscleCd
ORANGE_WHITE;77;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;10;4;HC;LC_HC;AMIX;LC_HC_AMIX;17.8;11.5;16.6;11.2;16.4;11;15.8;11.1;-0.802568218;0;NA;11/09/2018;18/09/2018;25/09/2018;14;10:45:00;2.228;2.242;2.258;2.242666667;20/09/2018;17:15:00;3.292;3.262;3.284;3.279333333;46.22473246;47.72916667;0.098;M;0.118;0.620253165;0.746835443;96;0;4;2.307455158;243.5575827;19.88191172;1537.25844;3442.995627;5000.135979;27.00610821;0.051266443;0.155142724;0.102265269;0.411703691;0.003720059;0.055224844;3.949163164;0.044905495;0.011876447;0.011446477;1.574183909;93.92618808;0.159907129;0.002754839
ORANGE_PURPLE;78;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;10;4;HC;LC_HC;PBS;LC_HC_PBS;15.2;10.4;13.7;10.4;13.6;10.2;13.1;10.2;-0.986842105;0;NA;11/09/2018;18/09/2018;25/09/2018;14;10:45:00;2.42;2.412;2.406;2.412666667;20/09/2018;17:15:00;2.254;2.242;2.222;2.239333333;-7.184305057;47.72916667;0.281;F;0.147;2.145038168;1.122137405;79;2;18;2.906318037;229.6476306;12.31147125;1546.809126;2305.619334;3864.739932;24.36511533;0.106855779;0.009864286;0.274760577;0.90690183;0.024984146;0.131954735;26.68416819;0.072923444;0.011918352;0.209266294;1.617125889;84.5393668;0.226036211;0.005480055
GREEN_RED;79;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;10;4;HC;LC_HC;AMIX;LC_HC_AMIX;16.3;11.5;14.6;11.4;14.2;11;13.9;11.1;-1.051709027;0;NA;11/09/2018;18/09/2018;25/09/2018;14;10:45:00;2.282;2.25;2.248;2.26;20/09/2018;17:15:00;3.24;3.26;3.232;3.244;43.53982301;47.72916667;0.032;M;0.045;0.230215827;0.323741007;88;7;5;2.319694853;198.7452949;24.32900798;1429.234985;2521.840498;3975.40449;25.37845058;0.014297191;0.011889212;0.016192302;0.089224952;0.002669065;0.003692887;0.136309459;0.094928938;0.010644687;0.000130187;3.523083275;108.6447163;0.135603519;0.001947426
ORANGE_ORANGE;80;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;10;4;HC;LC_HC;PBS;LC_HC_PBS;10.6;9.4;9.3;9.2;9.3;9.2;9.1;9.2;-1.010781671;0;NA;11/09/2018;18/09/2018;25/09/2018;14;10:45:00;2.244;2.252;2.234;2.243333333;20/09/2018;17:15:00;2.052;2.068;2.042;2.054;-8.439821694;47.72916667;0.179;F;0.027;1.967032967;0.296703297;95;2;3;NA;NA;23.14193861;1468.714996;2408.74812;3900.605055;26.10619065;0.023258253;0.011628494;0.220602564;2.256877566;0.008525512;0.048134103;4.967976538;0.101515892;0.009736972;0.16458051;4.247642343;102.754529;0.301910591;0.005754882
UNMARKED;81;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;10;4;HC;LC_HC;AMIX;LC_HC_AMIX;11.2;10;10.4;9.5;10.2;9.7;10;9.6;-0.765306122;0;NA;11/09/2018;18/09/2018;25/09/2018;14;10:45:00;2.228;2.23;2.224;2.227333333;20/09/2018;17:15:00;3.23;3.222;3.214;3.222;44.65728824;47.72916667;0.142;F;0.038;1.42;0.38;97;3;1;3.37429463;159.2385218;31.14538421;1450.171219;1939.475006;3420.791609;25.47218602;0.017697089;0.003056169;0.078454776;1.253549694;0.006629205;0.028257711;2.415695256;0.157846996;0.014840251;0.90662349;2.659610652;111.8194173;0.236296861;0.004263095
ORANGE_RED;82;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;10;4;HC;LC_HC;PBS;LC_HC_PBS;10.2;9.1;8.8;9.4;8.6;9.1;8;9.2;-1.540616246;0;NA;11/09/2018;18/09/2018;25/09/2018;14;10:45:00;2.22;2.232;2.238;2.23;20/09/2018;17:15:00;2.022;2.004;2.034;2.02;-9.417040359;47.72916667;0.148;F;0.05;1.85;0.625;84;3;3;2.172054418;183.5796388;20.82680352;1429.699235;2800.117379;4250.643418;25.90040775;0.019830504;0.020155898;0.432630045;1.369298958;0.005645288;0.056390107;7.372492192;0.14344209;0.009112112;0.146449041;1.094180398;46.74355004;0.119743995;0.00157625
GREEN_GREEN;83;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;10;4;HC;LC_HC;AMIX;LC_HC_AMIX;9.9;9;8.8;9.2;8.7;9;8.5;9.1;-1.01010101;0;NA;11/09/2018;18/09/2018;25/09/2018;14;10:45:00;2.254;2.242;2.238;2.244666667;20/09/2018;17:15:00;2.67;2.65;2.644;2.654666667;18.26551827;47.72916667;0.042;M;0.023;0.494117647;0.270588235;98;1;1;4.636019316;156.407448;15.78359041;1225.5565;2070.84836;3312.18845;25.21836826;0.022027325;0.005104583;0.101114423;1.079519209;0.013290002;0.033999098;3.506768703;0.12567457;0.014034427;0.07998108;2.985701993;101.1771198;0.118386313;0.002667021
WHITE_RED;84;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;12;6;HC;LC_HC;AMIX;LC_HC_AMIX;22.4;12;22;12.4;19.3;12;18.9;12.1;-1.116071429;0;NA;11/09/2018;18/09/2018;25/09/2018;14;12:40:00;2.818;2.812;2.83;2.82;20/09/2018;18:40:00;3.05;3.07;3.066;3.062;8.581560284;47.75;0.085;M;0.158;0.44973545;0.835978836;96;2;2;NA;NA;18.1274391;1669.566975;2926.32936;4614.023774;25.01147917;0.015794937;0.002322933;0.107488899;1.299867506;0.010694455;0.019355662;3.454913479;0.175381185;0.015700683;0.063926331;5.073688631;150.9300586;0.218621196;0.004900494
PINK_GREEN;85;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;12;6;HC;LC_HC;PBS;LC_HC_PBS;21.4;11.8;19.5;11.9;18.9;11.5;18.2;11.5;-1.068090788;0;NA;11/09/2018;18/09/2018;25/09/2018;14;12:40:00;2.634;2.646;2.654;2.644666667;20/09/2018;18:40:00;2.462;2.454;2.47;2.462;-6.906982607;47.75;0.291;F;0.102;1.598901099;0.56043956;96;3;1;1.758113946;248.2525366;29.1025909;1103.038898;7042.710099;8174.851589;26.67379088;0.045368744;0.024868246;0.097159544;0.595896576;0.029024997;0.052302728;2.960213157;0.200876105;0.012136859;0.129368958;1.672145083;125.420399;0.205617092;0.007959271
PINK_WHITE;86;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;12;6;HC;LC_HC;PBS;LC_HC_PBS;15.1;10.5;13.7;10.4;13.3;10;13.2;10.3;-0.898770104;0;NA;11/09/2018;18/09/2018;25/09/2018;14;12:40:00;2.652;2.666;2.678;2.665333333;20/09/2018;18:40:00;2.41;2.422;2.4;2.410666667;-9.554777389;47.75;0.256;F;0.068;1.939393939;0.515151515;62;13;25;1.687147315;229.787234;15.50988653;2139.174903;1837.32631;3992.0111;24.35530191;0.024069678;0.009590422;0.233820413;2.385061534;0.011947512;0.05188304;9.858095283;0.030048505;0.017188285;0.32469586;1.788722388;115.1612652;0.115992915;0.004232195
WHITE_GREEN;87;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;12;6;HC;LC_HC;AMIX;LC_HC_AMIX;10.9;9.5;9.6;9.3;9.5;9;9.1;9.1;-1.179554391;0;NA;11/09/2018;18/09/2018;25/09/2018;14;12:40:00;2.24;2.23;2.21;2.226666667;20/09/2018;18:40:00;2.812;2.832;2.842;2.828666667;27.03592814;47.75;0.114;F;0.068;1.252747253;0.747252747;87;9;4;1.11172893;186.0889396;38.44475457;1170.556095;3492.331106;4701.331956;25.27766032;0.03478411;0.008096236;0.220042276;5.874692142;0.009336138;0.03469967;0.541488232;0.057834601;0.008129416;0.027383568;1.127514995;68.52457357;0.176683475;0.003488719
PINK_BLUE;88;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;12;6;HC;LC_HC;PBS;LC_HC_PBS;18;11.5;16.5;11.4;16.3;11.8;16.1;11.2;-0.753968254;0;NA;11/09/2018;18/09/2018;25/09/2018;14;12:40:00;2.46;2.438;2.418;2.438666667;20/09/2018;18:40:00;2.28;2.29;2.23;2.266666667;-7.053034445;47.75;0.396;F;0.111;2.459627329;0.689440994;94;3;3;1.691160096;199.1237678;25.95995591;1273.030744;2275.057883;3574.048583;25.59337623;0.036487014;0.121967975;0.35532429;1.63528879;0.030692851;0.061486645;2.194222582;0.070297783;0.011757278;0.076209209;1.519889369;113.030767;0.184497297;0.0032209
PINK_ORANGE;89;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;12;6;HC;LC_HC;PBS;LC_HC_PBS;26.3;12.8;23;12.7;22.1;12.6;21.2;12.6;-1.385116784;0;NA;11/09/2018;18/09/2018;25/09/2018;14;12:40:00;3.002;2.998;2.992;2.997333333;20/09/2018;18:40:00;2.602;2.612;2.626;2.613333333;-12.8113879;47.75;0.079;M;0.182;0.372641509;0.858490566;81;10;9;0.411153547;183.4266517;27.6506504;1346.236469;1969.497023;3343.384142;24.43963022;0.01148168;0.002196329;0.062156924;0.326742626;0.005396952;0.009805551;1.028981087;0.025893361;0.015908705;0.000130187;2.728960194;205.5364967;0.198581918;0.006942452
WHITE_WHITE;90;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;12;6;HC;LC_HC;AMIX;LC_HC_AMIX;16.5;11;14.7;10.9;14.2;10.5;13.6;10.2;-1.255411255;0;NA;11/09/2018;18/09/2018;25/09/2018;14;12:40:00;2.61;2.604;2.624;2.612666667;20/09/2018;18:40:00;3.524;3.508;3.504;3.512;34.42204644;47.75;0.222;F;0.067;1.632352941;0.492647059;97;1;2;4.375259067;254.4349939;35.41728688;1602.928329;1324.899368;2963.244984;27.36822977;0.024594259;0.008182866;0.260632447;1.03945681;0.00837048;0.074975163;0.66128722;0.014006244;0.009964602;0.115831784;1.403843062;97.29548574;0.440310558;0.004172203
WHITE_BLUE;91;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;12;6;HC;LC_HC;AMIX;LC_HC_AMIX;21.2;11.5;19.3;11.9;18.8;11.5;18.7;11.5;-0.842318059;0;NA;11/09/2018;18/09/2018;25/09/2018;14;12:40:00;2.662;2.648;2.666;2.658666667;20/09/2018;18:40:00;3.262;3.27;3.254;3.262;22.69307924;47.75;0.139;M;0.186;0.743315508;0.994652406;95;5;0;1.820629503;224.7535597;38.91127168;1677.459614;2201.124701;3917.495587;25.07464009;0.093635156;0.006234988;0.034111996;0.051971034;0.017411695;0.048405887;1.898592883;0.02380328;0.017936857;0.000130187;2.08365152;121.6801466;0.091106041;0.007329308
PINK_PURPLE;92;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;12;6;HC;LC_HC;PBS;LC_HC_PBS;12.3;9.5;10.7;9.9;10.4;9.9;10.2;9.8;-1.219512195;0;NA;11/09/2018;18/09/2018;25/09/2018;14;12:40:00;2.63;2.624;2.608;2.620666667;20/09/2018;18:40:00;2.398;2.408;2.4;2.402;-8.343932842;47.75;NA;M;0.061;NA;0.598039216;NA;NA;NA;NA;NA;20.15786762;1321.256591;2559.711672;3901.126131;25.4717238;0.022040172;0.007261213;0.215614487;0.673496325;0.006557424;0.04389384;3.109359591;0.042861212;0.00906937;0.209726569;1.13805288;91.89621916;0.154379766;0.007057449
BLUE_ROUGE;93;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;12;6;HC;LC_HC;AMIX;LC_HC_AMIX;11.3;9.5;10;9.7;9.9;9.8;9.6;9.5;-1.074589128;0;NA;11/09/2018;18/09/2018;25/09/2018;14;12:40:00;2.422;2.428;2.432;2.427333333;20/09/2018;18:40:00;3.086;3.09;3.074;3.083333333;27.02554243;47.75;0.176;F;0.077;1.833333333;0.802083333;91;5;4;2.91988127;104.4776119;34.72942844;1214.536859;2363.86927;3613.135557;27.31962966;0.060725529;0.011446587;0.165969196;0.876184701;0.026220182;0.087561031;3.798220235;0.692352019;0.013429509;0.099952079;1.733978587;145.856914;0.142118319;0.004036639
GREEN_RED;94;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;9;3;HC;HC_HC;AMIX;HC_HC_AMIX;19.4;11.8;17.4;11.5;17.2;11.2;16.9;11.9;-0.920471281;0;NA;11/09/2018;18/09/2018;25/09/2018;14;12:10:00;2.844;2.856;2.832;2.844;20/09/2018;18:15:00;3.464;3.462;3.456;3.460666667;21.68307548;47.74652778;0.397;F;0.082;2.349112426;0.485207101;98;2;0;2.487526757;139.32092;22.14129618;1195.430875;1705.452365;2923.024536;24.88038703;0.021929194;0.008482231;0.452605842;5.806108712;0.010374059;0.036610103;4.838196956;0.060808128;0.021241473;0.196523459;1.276495951;128.6637836;0.391968438;0.004884869
UNMARKED;95;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;9;3;HC;HC_HC;PBS;HC_HC_PBS;10.8;9.5;9.6;9.5;9.3;9.2;8.9;9.4;-1.256613757;0;NA;11/09/2018;18/09/2018;25/09/2018;14;12:10:00;2.242;2.248;2.266;2.252;20/09/2018;18:15:00;2.642;2.628;2.624;2.631333333;16.84428656;47.74652778;0.148;F;0.06;1.662921348;0.674157303;80;16;4;1.344392253;161.007667;22.78715132;1881.383072;2208.610161;4112.780385;24.98479811;0.022920121;0.025945192;0.554342108;2.775966204;0.010175026;0.041530141;0.5732276;0.111050138;0.019124709;0.142697897;2.191335649;127.5978425;0.392995575;0.001831746
ORANGE_ORANGE;96;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;9;3;HC;HC_HC;PBS;HC_HC_PBS;12.6;10.6;11.3;10.9;11.1;10.5;11.1;10.6;-0.850340136;0;NA;11/09/2018;18/09/2018;25/09/2018;14;12:10:00;2.42;2.43;2.436;2.428666667;20/09/2018;18:15:00;2.482;2.474;2.462;2.472666667;1.811693659;47.74652778;0.102;F;0.096;0.918918919;0.864864865;98;1;1;2.821376492;281.3979707;51.20209784;1133.719345;5874.721686;7059.643129;25.59579778;0.085697634;0.029747762;0.141316008;0.316047816;0.03397429;0.076628428;0.551931179;0.065309057;0.021957858;0.020936176;1.665288919;59.6617509;0.547574365;0.002052512
RED_GREEN;97;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;9;3;HC;HC_HC;AMIX;HC_HC_AMIX;7.8;9.1;7.1;9.2;6.8;9;6.3;9;-1.373626374;0;NA;11/09/2018;18/09/2018;25/09/2018;14;12:10:00;1.828;1.844;1.828;1.833333333;20/09/2018;18:15:00;2.648;2.674;2.664;2.662;45.2;47.74652778;0.153;F;0.023;2.428571429;0.365079365;59;25;16;1.884998164;173.1343284;17.80395595;1805.511803;1630.291277;3453.607036;23.88086376;0.018976447;0.008781973;0.356215075;2.692274382;0.00414848;0.040047589;2.949701586;0.193030237;0.012098702;0.000130187;3.312141185;66.54060471;0.369595321;0.005409683
WHITE_WHITE;98;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;9;3;HC;HC_HC;PBS;HC_HC_PBS;12.1;10.1;10.7;9.9;10.6;10;10.4;9.8;-1.003541913;0;NA;11/09/2018;18/09/2018;25/09/2018;14;12:10:00;2.4;2.41;2.418;2.409333333;20/09/2018;18:15:00;2.242;2.248;2.236;2.242;-6.94521306;47.74652778;0.173;F;0.057;1.663461538;0.548076923;89;7;4;1.478653036;247.144593;30.63724335;1172.398563;2237.212195;3440.248001;25.11569576;0.027043245;0.011848386;0.437305388;3.311680188;0.005352104;0.041500827;1.043290124;0.120654021;0.011683399;0.059735529;2.158650251;64.87528748;0.359520221;0.026406631
ORANGE_BLUE;99;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;9;3;HC;HC_HC;AMIX;HC_HC_AMIX;7.6;9;7;8.1;6.7;8.5;6.5;8.5;-1.033834586;0;NA;11/09/2018;18/09/2018;25/09/2018;14;12:10:00;2.062;2.074;2.056;2.064;20/09/2018;18:15:00;2.83;2.85;2.844;2.841333333;37.66149871;47.74652778;0.112;F;0.056;1.723076923;0.861538462;97;3;0;NA;NA;23.89817657;1488.758446;1609.81345;3122.470072;25.49581964;0.039783679;0.006703429;0.567678813;2.115578966;0.00729835;0.058885171;2.002949387;0.266127265;0.013791775;0.132014755;4.457958411;107.0340296;0.398708229;0.005649938
PURPLE_PURPLE;100;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;9;3;HC;HC_HC;AMIX;HC_HC_AMIX;12.6;10;11.3;10;11;10;10.5;9.9;-1.19047619;0;NA;11/09/2018;18/09/2018;25/09/2018;14;12:10:00;2.662;2.654;2.628;2.648;20/09/2018;18:15:00;3.082;3.09;3.042;3.071333333;15.98690836;47.74652778;0.22;F;0.079;2.095238095;0.752380952;95;4;1;4.600253891;NA;33.78792438;1177.080382;1899.560824;3110.429131;25.10069893;0.021257469;0.00431323;0.490489457;3.298432089;0.006229857;0.029609041;3.817560111;0.03351268;0.012566483;0.429189219;1.079305842;72.18789763;1.199812433;0.003709434
GREEN_GREEN;101;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;9;3;HC;HC_HC;PBS;HC_HC_PBS;9.4;9.3;8.3;9.2;8.2;9.1;7.9;9.2;-1.139817629;0;NA;11/09/2018;18/09/2018;25/09/2018;14;12:10:00;2.242;2.224;2.252;2.239333333;20/09/2018;18:15:00;2.242;2.228;2.212;2.227333333;-0.535873772;47.74652778;0.167;F;0.068;2.113924051;0.860759494;86;5;9;1.586066607;231.9270239;16.26188103;1349.968398;1934.409474;3300.639753;26.2742322;0.022928453;0.012895311;0.506927053;3.999364599;0.006036399;0.034161771;1.101163523;0.043796887;0.014134257;0.052126067;2.766584828;136.848071;0.373851299;0.002739471
WHITE_GREEN;102;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;9;3;HC;HC_HC;AMIX;HC_HC_AMIX;6.7;8.4;6.1;8.3;6;8.1;5.8;8.2;-0.959488273;0;NA;11/09/2018;18/09/2018;25/09/2018;14;12:10:00;1.81;1.802;1.79;1.800666667;20/09/2018;18:15:00;2.286;2.28;2.274;2.28;26.61977046;47.74652778;0.072;F;0.03;1.24137931;0.517241379;93;4;3;1.719020076;920.0438116;NA;NA;NA;NA;24.96024261;0.026969818;0.00576923;0.396381997;1.423961687;0.005334858;0.039022679;0.577610181;0.021560335;0.019076439;0.649950196;1.52797792;119.0248828;0.455247073;0.002253396
RED_RED;103;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;9;3;HC;HC_HC;PBS;HC_HC_PBS;8;8.4;7.2;8.6;7.2;8.5;6.8;8.5;-1.071428571;0;NA;11/09/2018;18/09/2018;25/09/2018;14;12:10:00;1.972;1.988;1.996;1.985333333;20/09/2018;18:15:00;1.892;1.9;1.896;1.896;-4.499664204;47.74652778;0.149;F;0.012;2.191176471;0.176470588;92;4;4;NA;NA;42.97261282;1503.009035;3241.657858;4787.639506;26.04601992;0.032038433;0.018277941;0.893179814;9.929355938;0.009557991;0.089314511;6.069713953;0.340911106;0.01380984;0.061315563;2.44879883;119.4304336;0.411706083;0.003868714
BLUE_BLUE;104;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;9;3;HC;HC_HC;PBS;HC_HC_PBS;8;8.6;7.3;8.9;7.2;8.9;6.9;8.6;-0.982142857;0;NA;11/09/2018;18/09/2018;25/09/2018;14;12:10:00;2.19;2.198;2.202;2.196666667;20/09/2018;18:15:00;2.42;2.404;2.398;2.407333333;9.590288316;47.74652778;0.143;F;0.033;2.072463768;0.47826087;95;1;4;1.743858149;279.5072788;40.22452785;1251.318538;2678.329119;3969.872185;27.38805088;0.036207714;0.005660075;0.468557362;6.987060695;0.039761193;0.060963567;26.06856617;0.039502172;0.023087119;0.405473369;4.214851186;125.9306061;0.276794997;0.006060484
RED_GREEN;105;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;8;2;HC;HC_HC;AMIX;HC_HC_AMIX;6.4;8.4;5.8;8.5;5.7;8.5;5.7;8.3;-0.78125;0;NA;11/09/2018;18/09/2018;25/09/2018;14;11:35:00;1.814;1.818;1.826;1.819333333;20/09/2018;17:55:00;2.42;2.438;2.462;2.44;34.11506046;47.73611111;0.124;F;0.019;2.175438596;0.333333333;77;16;7;NA;NA;19.40661829;1395.589604;1945.400343;3360.396566;24.80210426;0.038947495;0.019671344;0.476132731;4.330078703;0.017529516;0.066271154;3.499698235;0.209129589;0.012173988;0.059551052;3.255708788;67.08276401;0.403334012;0.003406529
WHITE_GREEN;106;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;8;2;HC;HC_HC;AMIX;HC_HC_AMIX;23;12.5;20.5;12.5;20.5;12.5;20.2;12.4;-0.869565217;0;NA;11/09/2018;18/09/2018;25/09/2018;14;11:35:00;2.83;2.818;2.808;2.818666667;20/09/2018;17:55:00;3.642;3.63;3.618;3.63;28.78429518;47.73611111;0.45;F;0.102;2.227722772;0.504950495;81;9;10;1.007014853;120.2628697;31.09524131;1447.967216;3040.158519;4519.220977;25.17850464;0.050290482;0.004569454;0.520559055;3.215948571;0.024523581;0.049329307;1.838108047;0.019049187;0.02264156;0.249739807;2.563614098;92.96168572;0.434142586;0.001694397
WHITE_WHITE;107;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;8;2;HC;HC_HC;PBS;HC_HC_PBS;10.2;9.4;9.3;9.3;9.2;9.3;9;9.1;-0.840336134;0;NA;11/09/2018;18/09/2018;25/09/2018;14;11:35:00;2.242;2.248;2.256;2.248666667;20/09/2018;17:55:00;2.244;2.25;2.226;2.24;-0.385413578;47.73611111;0.15;F;0.046;1.666666667;0.511111111;97;0;3;0.613508115;159.9104143;29.50994226;1659.911707;2597.997621;4287.419271;25.55554591;0.044797922;0.012396279;0.445678724;2.330823635;0.008379512;0.080991461;8.726844242;0.101638661;0.009791739;0.063930726;1.255977419;52.17403678;0.245999042;0.001442375
RED_RED;108;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;8;2;HC;HC_HC;PBS;HC_HC_PBS;4.4;7.1;4.1;7.2;4;7.5;3.8;7.3;-0.974025974;0;NA;11/09/2018;18/09/2018;25/09/2018;14;11:35:00;2.212;2.224;2.216;2.217333333;20/09/2018;17:55:00;1.824;1.81;1.806;1.813333333;-18.22008419;47.73611111;0.088;F;0.018;2.315789474;0.473684211;70;24;6;NA;NA;21.84878494;2011.800827;3313.321798;5346.97141;23.32646579;0.01878132;0.007360106;0.250879781;1.480319182;0.0021163;0.038747518;19.7446517;0.107841729;0.01063131;0.063994024;1.528539064;56.40412293;0.410949737;0.004763008
BLUE_BLUE;109;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;8;2;HC;HC_HC;PBS;HC_HC_PBS;7.3;8.5;6.3;8.6;6.3;8.4;6.2;8.3;-1.076320939;0;NA;11/09/2018;18/09/2018;25/09/2018;14;11:35:00;1.84;1.824;1.814;1.826;20/09/2018;17:55:00;1.804;1.822;1.812;1.812666667;-0.730193501;47.73611111;0.025;M;0.03;0.403225806;0.483870968;97;2;1;2.556174385;205.6955093;NA;NA;NA;NA;25.36048368;0.017450175;0.027218657;0.244758782;1.143266805;0.013311864;0.087560405;8.073779889;0.189512615;0.016329521;0.092020044;5.371170591;86.90772773;0.597949065;0.005035931
UNMARKED;110;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;8;2;HC;HC_HC;AMIX;HC_HC_AMIX;12.6;10.1;11.8;10.3;11.6;10;11.2;10;-0.793650794;0;NA;11/09/2018;18/09/2018;25/09/2018;14;11:35:00;2.662;2.676;2.678;2.672;20/09/2018;17:55:00;3.382;3.386;3.368;3.378666667;26.44710579;47.73611111;0.03;M;0.06;0.267857143;0.535714286;87;6;7;2.320418296;266.0694289;14.88948584;1233.499179;1362.229492;2610.618157;25.42865325;0.069381884;0.037562034;1.066266425;4.734478884;0.014886761;0.101767249;19.20833498;0.504219657;0.078051848;0.119656317;8.090402079;398.4679028;0.885523576;0.029296669
GREEN_RED;111;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;8;2;HC;HC_HC;AMIX;HC_HC_AMIX;4.6;7.1;4.1;7.3;4;7.2;3.9;7.2;-1.086956522;0;NA;11/09/2018;18/09/2018;25/09/2018;14;11:35:00;1.594;1.6;1.61;1.601333333;20/09/2018;17:55:00;1.854;1.864;1.842;1.853333333;15.73688593;47.73611111;0.006;M;0.014;0.153846154;0.358974359;95;1;4;1.038372435;244.0065681;34.42504461;1231.136165;1576.634161;2842.195371;25.89377903;0.013343968;0.005533248;0.155011956;1.397775694;0.009266094;0.032772209;4.314123876;0.400218305;0.01924611;0.021852874;1.673819015;79.61162373;0.41076072;0.006001545
GREEN_GREEN;112;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;8;2;HC;HC_HC;PBS;HC_HC_PBS;5.3;7.8;4.8;7.7;4.6;7.5;4.4;7.5;-1.212938005;0;NA;11/09/2018;18/09/2018;25/09/2018;14;11:35:00;2.012;1.996;1.998;2.002;20/09/2018;17:55:00;1.64;1.654;1.628;1.640666667;-18.04861805;47.73611111;0.08;F;0.032;1.818181818;0.727272727;93;4;3;NA;NA;16.66951522;1501.400285;2848.174288;4366.244089;25.08406328;0.035521758;0.012638251;0.318918379;15.877003;0.007795953;0.044767921;6.813093674;0.368332742;0.018875961;0.010861313;2.492234353;115.397583;0.533904443;0.003864012
PURPLE_PURPLE;113;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;8;2;HC;HC_HC;AMIX;HC_HC_AMIX;5;8;4.4;7.7;4.3;7.6;4.1;8.7;-1.285714286;0;NA;11/09/2018;18/09/2018;25/09/2018;14;11:35:00;1.234;1.246;1.254;1.244666667;20/09/2018;17:55:00;1.81;1.822;1.806;1.812666667;45.63470809;47.73611111;0.001;M;0.005;0.024390244;0.12195122;96;3;1;NA;NA;12.80143917;1528.740364;1778.002914;3319.544717;26.40638829;0.014289251;0.014839689;0.053784131;4.5592479;0.005904756;0.032898582;3.662238083;0.192841996;0.016560886;0.154096119;1.678796972;128.7800019;0.257052011;0.005012181
ORANGE_BLUE;114;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;8;2;HC;HC_HC;AMIX;HC_HC_AMIX;14.4;11;13.4;10.9;13.4;10.6;12.9;10.7;-0.744047619;0;NA;11/09/2018;18/09/2018;25/09/2018;14;11:35:00;2.462;2.476;2.452;2.463333333;20/09/2018;17:55:00;3.27;3.262;3.238;3.256666667;32.20568336;47.73611111;NA;F;0.071;NA;0.550387597;NA;NA;NA;NA;248.4118291;25.90735275;1524.789065;2562.276494;4112.972912;26.04237677;0.028382315;0.014728119;0.349218238;4.187155573;0.007716923;0.027536244;8.022290364;0.185383686;0.015478896;0.185869793;4.030067978;150.7060736;0.247638876;0.000281097
